Nombre de la imagen	Clasificación generada	Clasificación real
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-560_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-936_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-737_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-19_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-247_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-175_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-405_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-383_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-87_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-120_80-90.png	cross	cross
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-46_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-943_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-748_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-122_80-90.png	box	box
processed512/box_01_freq_reflect_7262ded2-a81d-11ee-8e0e-047c16a08772_0-779_80-90.png	cross	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-63_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-249_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-833_80-90.png	circ	circ
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-535_80-90.png	box	box
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-24_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-861_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-814_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-138_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-662_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-501_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-997_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-500_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-689_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-31_80-90.png	box	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-207_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-771_80-90.png	box	cross
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-41_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-584_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-581_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-366_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-251_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1197_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-244_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b34769e8-bcbb-11ee-bce8-047c16a08772_0-19_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-913_80-90.png	cross	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-371_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-19_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-487_80-90.png	box	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-390_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-813_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-716_80-90.png	cross	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-123_80-90.png	box	box
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-67_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1532_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-577_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-457_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-602_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-50_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-507_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-341_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-480_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-322_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-143_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-980_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-783_80-90.png	box	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-469_80-90.png	circ	circ
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-428_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-524_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-184_80-90.png	box	box
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-1_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-730_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-536_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-80_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-681_80-90.png	circ	circ
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-49_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-590_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-313_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-356_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-664_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1133_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-672_80-90.png	box	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-285_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-18_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-494_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-98_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-265_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-970_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-49_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-851_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-371_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-996_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-82_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-256_80-90.png	box	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1435_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-302_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-344_80-90.png	cross	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-100_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-259_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-712_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-527_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-292_80-90.png	box	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-436_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-311_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1171_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-752_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-360_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-748_80-90.png	box	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-35_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-73_80-90.png	cross	box
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1037_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-163_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-225_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-522_80-90.png	cross	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-472_80-90.png	box	box
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-10_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-161_80-90.png	circ	circ
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-516_80-90.png	box	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-346_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-908_80-90.png	box	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-118_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-575_80-90.png	cross	cross
processed512/box_01_freq_reflect_e3744294-aba9-11ee-b4d0-047c16a08772_0-425_80-90.png	box	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-369_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-836_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-428_80-90.png	box	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-11_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-364_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-646_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-867_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-562_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-333_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-906_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-191_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-779_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-269_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1193_80-90.png	circ	circ
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-132_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-87_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-576_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-479_80-90.png	cross	cross
processed512/box_01_freq_reflect_0ed3a0e8-a653-11ee-9db6-047c16a08772_0-424_80-90.png	cross	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-408_80-90.png	cross	cross
processed512/circ_01_freq_reflect_536ce6b7-e07b-11ee-9fac-047c16a08772_0-121_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-1022_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-634_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-270_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-987_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-695_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-970_80-90.png	circ	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-704_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-484_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-535_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-462_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-1005_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-706_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-167_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-481_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-765_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-343_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-510_80-90.png	cross	cross
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-119_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-387_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-192_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-360_80-90.png	cross	cross
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-18_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-714_80-90.png	box	circ
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-36_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-180_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-450_80-90.png	circ	circ
processed512/circ_01_freq_reflect_536ce6b7-e07b-11ee-9fac-047c16a08772_0-50_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-454_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-829_80-90.png	circ	circ
processed512/circ_01_freq_reflect_b7692f2a-b9ff-11ee-8bd2-047c16a08772_0-364_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-479_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-44_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-165_80-90.png	cross	cross
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-26_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-588_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-728_80-90.png	cross	box
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-530_80-90.png	cross	cross
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-333_80-90.png	cross	cross
processed512/box_01_freq_reflect_09a2f2c2-ad7f-11ee-bb2a-047c16a08772_0-96_80-90.png	box	box
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-115_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-660_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-891_80-90.png	box	box
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-347_80-90.png	circ	circ
processed512/cross_01_freq_reflect_7357cade-0e1a-11ef-859e-047c16a08772_0-241_80-90.png	box	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-749_80-90.png	circ	circ
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-484_80-90.png	cross	cross
processed512/circ_01_freq_reflect_bd00bd23-e53b-11ee-a555-047c16a08772_0-756_80-90.png	circ	circ
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-59_80-90.png	box	box
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-316_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-343_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-72_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-374_80-90.png	cross	cross
processed512/box_01_freq_reflect_2a1a6b92-ea35-11ee-b922-047c16a08772_0-900_80-90.png	cross	box
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-707_80-90.png	cross	cross
processed512/cross_01_freq_reflect_3bb122d5-e627-11ee-9e43-a4c3f0508c4a_0-2_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-658_80-90.png	circ	circ
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-139_80-90.png	circ	circ
processed512/cross_01_freq_reflect_e9503ad7-c681-11ee-809f-047c16a08772_0-921_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-441_80-90.png	circ	circ
processed512/cross_01_freq_reflect_3be7fd33-bd16-11ee-be43-047c16a08772_0-718_80-90.png	cross	cross
processed512/cross_01_freq_reflect_b1de6052-eca2-11ee-9194-047c16a08772_0-639_80-90.png	cross	cross
processed512/box_01_freq_reflect_b6b02fee-a8bb-11ee-8e20-047c16a08772_0-466_80-90.png	cross	box
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-113_80-90.png	box	cross
processed512/circ_01_freq_reflect_bc37ca3a-c608-11ee-97a2-047c16a08772_0-59_80-90.png	circ	circ
processed512/box_01_freq_reflect_d31e1e9f-a766-11ee-8b8e-047c16a08772_0-586_80-90.png	box	box
processed512/cross_01_freq_reflect_bb139a98-e549-11ee-944e-047c16a08772_0-246_80-90.png	cross	cross
processed512/circ_01_freq_reflect_56dee422-b317-11ee-bb58-047c16a08772_0-541_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-157_80-90.png	circ	circ
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-212_80-90.png	cross	cross
processed512/cross_01_freq_reflect_8079ceb8-e14d-11ee-9a7b-047c16a08772_0-479_80-90.png	box	cross
processed512/box_01_freq_reflect_967f6d73-0e1b-11ef-bd76-047c16a08772_0-62_80-90.png	box	box
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-271_80-90.png	circ	circ
processed512/cross_01_freq_reflect_dc0015a7-e854-11ee-88eb-a4c3f0508c4a_0-385_80-90.png	cross	cross
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-123_80-90.png	circ	circ
processed512/circ_01_freq_reflect_6d743d30-e161-11ee-907c-047c16a08772_0-93_80-90.png	circ	circ
processed512/cross_01_freq_reflect_08722430-e07c-11ee-9128-047c16a08772_0-61_80-90.png	cross	cross
